batch_date,mall_name,manufacturer,product_key,product_name,min_price,avg_price,max_price
2026-02-27,쿠팡,롯데,L019,롯데과자019,978,1123.03,1267
2026-02-27,쿠팡,롯데,L020,롯데과자020,982,1127.3,1271
2026-02-27,쿠팡,롯데,L021,롯데과자021,949,1094.97,1239
2026-02-27,쿠팡,롯데,L022,롯데과자022,1002,1146.93,1293
2026-02-27,쿠팡,롯데,L023,롯데과자023,1005,1149.2,1293
2026-02-27,쿠팡,롯데,L024,롯데과자024,976,1122.0,1266
2026-02-27,쿠팡,롯데,L025,롯데과자025,1001,1146.23,1291
2026-02-27,쿠팡,롯데,L026,롯데과자026,1007,1152.07,1298
2026-02-27,쿠팡,롯데,L027,롯데과자027,986,1130.03,1275
2026-02-27,쿠팡,롯데,L028,롯데과자028,1038,1183.0,1327
2026-02-27,쿠팡,롯데,L029,롯데과자029,1046,1192.3,1338
2026-02-27,쿠팡,롯데,L030,롯데과자030,1051,1195.27,1340
2026-02-27,쿠팡,롯데,L031,롯데과자031,1042,1186.87,1331
2026-02-27,쿠팡,롯데,L032,롯데과자032,1055,1199.17,1343
2026-02-27,쿠팡,롯데,L033,롯데과자033,1074,1218.8,1363
2026-02-27,쿠팡,롯데,L034,롯데과자034,1067,1211.17,1356
2026-02-27,쿠팡,롯데,L035,롯데과자035,1045,1188.6,1333
2026-02-27,쿠팡,롯데,L036,롯데과자036,1116,1261.77,1406
2026-02-27,쿠팡,롯데,L037,롯데과자037,1126,1272.23,1418
2026-02-27,쿠팡,롯데,L038,롯데과자038,1133,1277.87,1422
2026-02-27,쿠팡,롯데,L039,롯데과자039,1119,1264.0,1408
2026-02-27,쿠팡,롯데,L040,롯데과자040,1152,1296.07,1441
2026-02-27,쿠팡,롯데,L041,롯데과자041,1120,1266.03,1412
2026-02-27,쿠팡,롯데,L042,롯데과자042,1153,1298.1,1442
2026-02-27,쿠팡,롯데,L043,롯데과자043,1157,1301.03,1447
2026-02-27,쿠팡,롯데,L044,롯데과자044,1165,1309.07,1455
2026-02-27,쿠팡,롯데,L045,롯데과자045,1148,1294.03,1438
2026-02-27,쿠팡,롯데,L046,롯데과자046,1138,1283.97,1430
2026-02-27,쿠팡,롯데,L047,롯데과자047,1184,1327.9,1474
2026-02-27,쿠팡,롯데,L048,롯데과자048,1164,1308.83,1455
2026-02-27,쿠팡,롯데,L049,롯데과자049,796,941.93,1088
2026-02-27,쿠팡,농심,N000,농심과자000,808,953.17,1097
2026-02-27,쿠팡,농심,N001,농심과자001,848,993.73,1138
2026-02-27,쿠팡,농심,N002,농심과자002,818,962.13,1108
2026-02-27,쿠팡,농심,N003,농심과자003,869,1013.93,1160
2026-02-27,쿠팡,농심,N004,농심과자004,872,1016.17,1161
2026-02-27,쿠팡,농심,N005,농심과자005,843,988.77,1135
2026-02-27,쿠팡,농심,N006,농심과자006,869,1012.87,1159
2026-02-27,쿠팡,농심,N007,농심과자007,872,1017.9,1162
2026-02-27,쿠팡,농심,N008,농심과자008,852,996.27,1142
2026-02-27,쿠팡,농심,N009,농심과자009,905,1049.63,1194
2026-02-27,쿠팡,농심,N010,농심과자010,885,1030.2,1176
2026-02-27,쿠팡,농심,N011,농심과자011,917,1062.27,1208
2026-02-27,쿠팡,농심,N012,농심과자012,908,1053.8,1198
2026-02-27,쿠팡,농심,N013,농심과자013,922,1065.93,1210
2026-02-27,쿠팡,농심,N014,농심과자014,939,1084.87,1230
2026-02-27,쿠팡,농심,N015,농심과자015,932,1077.4,1222
2026-02-27,쿠팡,농심,N016,농심과자016,911,1055.73,1200
2026-02-27,쿠팡,농심,N017,농심과자017,983,1129.03,1275
2026-02-27,쿠팡,농심,N018,농심과자018,993,1138.53,1283
2026-02-27,쿠팡,농심,N019,농심과자019,1001,1145.07,1290
2026-02-27,쿠팡,농심,N020,농심과자020,988,1132.73,1277
2026-02-27,쿠팡,농심,N021,농심과자021,1018,1162.23,1306
2026-02-27,쿠팡,농심,N022,농심과자022,988,1132.47,1278
2026-02-27,쿠팡,농심,N023,농심과자023,1019,1165.1,1309
2026-02-27,쿠팡,농심,N024,농심과자024,1024,1168.03,1314
2026-02-27,쿠팡,농심,N025,농심과자025,1030,1175.87,1321
2026-02-27,쿠팡,농심,N026,농심과자026,1016,1161.03,1306
2026-02-27,쿠팡,농심,N027,농심과자027,1007,1151.13,1295
2026-02-27,쿠팡,농심,N028,농심과자028,1049,1194.0,1340
2026-02-27,쿠팡,농심,N029,농심과자029,1030,1175.87,1322
2026-02-27,쿠팡,농심,N030,농심과자030,1083,1229.07,1374
2026-02-27,쿠팡,농심,N031,농심과자031,1031,1176.13,1322
2026-02-27,쿠팡,농심,N032,농심과자032,1050,1194.37,1340
2026-02-27,쿠팡,농심,N033,농심과자033,1037,1181.97,1327
2026-02-27,쿠팡,농심,N034,농심과자034,1076,1220.03,1366
2026-02-27,쿠팡,농심,N035,농심과자035,1090,1235.03,1379
2026-02-27,쿠팡,농심,N036,농심과자036,1124,1269.6,1414
2026-02-27,쿠팡,농심,N037,농심과자037,1104,1249.13,1395
2026-02-27,쿠팡,농심,N038,농심과자038,1075,1219.13,1365
2026-02-27,쿠팡,농심,N039,농심과자039,1134,1278.03,1423
2026-02-27,쿠팡,농심,N040,농심과자040,1127,1272.73,1419
2026-02-27,쿠팡,농심,N041,농심과자041,1131,1275.2,1421
2026-02-27,쿠팡,농심,N042,농심과자042,1102,1247.1,1392
2026-02-27,쿠팡,농심,N043,농심과자043,1128,1271.8,1416
2026-02-27,쿠팡,농심,N044,농심과자044,1133,1277.8,1422
2026-02-27,쿠팡,농심,N045,농심과자045,1112,1256.13,1401
2026-02-27,쿠팡,농심,N046,농심과자046,1165,1309.17,1455
2026-02-27,쿠팡,농심,N047,농심과자047,1173,1318.03,1464
2026-02-27,쿠팡,농심,N048,농심과자048,1184,1329.03,1473
2026-02-27,쿠팡,농심,N049,농심과자049,834,979.73,1125
2026-02-27,쿠팡,오리온,O000,오리온과자000,844,990.0,1135
2026-02-27,쿠팡,오리온,O001,오리온과자001,825,969.03,1115
2026-02-27,쿠팡,오리온,O002,오리온과자002,887,1031.77,1176
2026-02-27,쿠팡,오리온,O003,오리온과자003,834,979.53,1124
2026-02-27,쿠팡,오리온,O004,오리온과자004,853,997.9,1143
2026-02-27,쿠팡,오리온,O005,오리온과자005,842,986.1,1132
2026-02-27,쿠팡,오리온,O006,오리온과자006,878,1023.8,1169
2026-02-27,쿠팡,오리온,O007,오리온과자007,893,1039.17,1183
2026-02-27,쿠팡,오리온,O008,오리온과자008,929,1072.9,1219
2026-02-27,쿠팡,오리온,O009,오리온과자009,908,1051.63,1196
2026-02-27,쿠팡,오리온,O010,오리온과자010,910,1056.53,1202
2026-02-27,쿠팡,오리온,O011,오리온과자011,880,1025.03,1170
2026-02-27,쿠팡,오리온,O012,오리온과자012,933,1077.13,1222
2026-02-27,쿠팡,오리온,O013,오리온과자013,934,1079.23,1224
2026-02-27,쿠팡,오리온,O014,오리온과자014,906,1050.83,1196
2026-02-27,쿠팡,오리온,O015,오리온과자015,930,1075.07,1221
2026-02-27,쿠팡,오리온,O016,오리온과자016,937,1081.17,1226
2026-02-27,쿠팡,오리온,O017,오리온과자017,914,1059.6,1204
2026-02-27,쿠팡,오리온,O018,오리온과자018,967,1113.03,1258
2026-02-27,쿠팡,오리온,O019,오리온과자019,978,1122.3,1268
2026-02-27,쿠팡,오리온,O020,오리온과자020,980,1125.1,1271
2026-02-27,쿠팡,오리온,O021,오리온과자021,972,1116.07,1261
2026-02-27,쿠팡,오리온,O022,오리온과자022,983,1127.83,1272
2026-02-27,쿠팡,오리온,O023,오리온과자023,1004,1148.17,1294
2026-02-27,쿠팡,오리온,O024,오리온과자024,996,1140.47,1286
2026-02-27,쿠팡,오리온,O025,오리온과자025,973,1118.67,1263
2026-02-27,쿠팡,오리온,O026,오리온과자026,1047,1192.2,1338
2026-02-27,쿠팡,오리온,O027,오리온과자027,1056,1201.93,1348
2026-02-27,쿠팡,오리온,O028,오리온과자028,1063,1206.77,1351
2026-02-27,쿠팡,오리온,O029,오리온과자029,1049,1193.2,1338
2026-02-27,쿠팡,오리온,O030,오리온과자030,1080,1225.0,1371
2026-02-27,쿠팡,오리온,O031,오리온과자031,1052,1195.6,1340
2026-02-27,쿠팡,오리온,O032,오리온과자032,1083,1228.07,1374
2026-02-27,쿠팡,오리온,O033,오리온과자033,1085,1230.83,1376
2026-02-27,쿠팡,오리온,O034,오리온과자034,1094,1239.17,1384
2026-02-27,쿠팡,오리온,O035,오리온과자035,1077,1222.83,1368
2026-02-27,쿠팡,오리온,O036,오리온과자036,1067,1213.2,1357
2026-02-27,쿠팡,오리온,O037,오리온과자037,1113,1257.43,1401
2026-02-27,쿠팡,오리온,O038,오리온과자038,1094,1238.47,1384
2026-02-27,쿠팡,오리온,O039,오리온과자039,1076,1222.2,1368
2026-02-27,쿠팡,오리온,O040,오리온과자040,1094,1238.8,1385
2026-02-27,쿠팡,오리온,O041,오리온과자041,1113,1257.17,1403
2026-02-27,쿠팡,오리온,O042,오리온과자042,1100,1244.03,1388
2026-02-27,쿠팡,오리온,O043,오리온과자043,1138,1281.9,1426
2026-02-27,쿠팡,오리온,O044,오리온과자044,1153,1298.2,1442
2026-02-27,쿠팡,오리온,O045,오리온과자045,1188,1332.47,1478
2026-02-27,쿠팡,오리온,O046,오리온과자046,1168,1312.0,1457
2026-02-27,쿠팡,오리온,O047,오리온과자047,1136,1281.87,1428
2026-02-27,쿠팡,오리온,O048,오리온과자048,1195,1340.97,1485
2026-02-27,쿠팡,오리온,O049,오리온과자049,867,1012.13,1156
2026-02-28,쿠팡,빙그레,B000,빙그레과자000,834,979.97,1125
2026-02-28,쿠팡,빙그레,B001,빙그레과자001,846,991.2,1137
2026-02-28,쿠팡,빙그레,B002,빙그레과자002,851,995.07,1139
2026-02-28,쿠팡,빙그레,B003,빙그레과자003,832,977.9,1124
2026-02-28,쿠팡,빙그레,B004,빙그레과자004,873,1018.0,1164
2026-02-28,쿠팡,빙그레,B005,빙그레과자005,840,985.63,1131
2026-02-28,쿠팡,빙그레,B006,빙그레과자006,892,1037.9,1182
2026-02-28,쿠팡,빙그레,B007,빙그레과자007,895,1038.87,1185
2026-02-28,쿠팡,빙그레,B008,빙그레과자008,868,1012.3,1158
2026-02-28,쿠팡,빙그레,B009,빙그레과자009,892,1035.8,1180
2026-02-28,쿠팡,빙그레,B010,빙그레과자010,914,1058.97,1203
2026-02-28,쿠팡,빙그레,B011,빙그레과자011,924,1068.2,1214
2026-02-28,쿠팡,빙그레,B012,빙그레과자012,952,1095.83,1240
2026-02-28,쿠팡,빙그레,B013,빙그레과자013,909,1054.07,1198
2026-02-28,쿠팡,빙그레,B014,빙그레과자014,940,1084.93,1229
2026-02-28,쿠팡,빙그레,B015,빙그레과자015,931,1077.03,1221
2026-02-28,쿠팡,빙그레,B016,빙그레과자016,943,1089.03,1234
2026-02-28,쿠팡,빙그레,B017,빙그레과자017,965,1109.87,1256
2026-02-28,쿠팡,빙그레,B018,빙그레과자018,957,1101.9,1247
2026-02-28,쿠팡,빙그레,B019,빙그레과자019,936,1079.9,1225
2026-02-28,쿠팡,빙그레,B020,빙그레과자020,1001,1146.17,1291
2026-02-28,쿠팡,빙그레,B021,빙그레과자021,1017,1161.87,1306
2026-02-28,쿠팡,빙그레,B022,빙그레과자022,1030,1173.9,1318
2026-02-28,쿠팡,빙그레,B023,빙그레과자023,1011,1155.93,1301
2026-02-28,쿠팡,빙그레,B024,빙그레과자024,1041,1187.03,1332
2026-02-28,쿠팡,빙그레,B025,빙그레과자025,1011,1157.1,1302
2026-02-28,쿠팡,빙그레,B026,빙그레과자026,1045,1189.17,1334
2026-02-28,쿠팡,빙그레,B027,빙그레과자027,1047,1191.97,1337
2026-02-28,쿠팡,빙그레,B028,빙그레과자028,1053,1199.07,1343
2026-02-28,쿠팡,빙그레,B029,빙그레과자029,1040,1184.17,1330
2026-02-28,쿠팡,빙그레,B030,빙그레과자030,1077,1221.07,1366
2026-02-28,쿠팡,빙그레,B031,빙그레과자031,1066,1210.73,1356
2026-02-28,쿠팡,빙그레,B032,빙그레과자032,1046,1189.77,1334
2026-02-28,쿠팡,빙그레,B033,빙그레과자033,1108,1253.0,1398
2026-02-28,쿠팡,빙그레,B034,빙그레과자034,1055,1200.07,1346
2026-02-28,쿠팡,빙그레,B035,빙그레과자035,1071,1217.0,1362
2026-02-28,쿠팡,빙그레,B036,빙그레과자036,1060,1205.13,1351
2026-02-28,쿠팡,빙그레,B037,빙그레과자037,1099,1242.73,1387
2026-02-28,쿠팡,빙그레,B038,빙그레과자038,1116,1260.07,1405
2026-02-28,쿠팡,빙그레,B039,빙그레과자039,1148,1293.77,1440
2026-02-28,쿠팡,빙그레,B040,빙그레과자040,1092,1237.0,1383
2026-02-28,쿠팡,빙그레,B041,빙그레과자041,1133,1276.83,1423
2026-02-28,쿠팡,빙그레,B042,빙그레과자042,1098,1243.97,1388
2026-02-28,쿠팡,빙그레,B043,빙그레과자043,1152,1296.07,1442
2026-02-28,쿠팡,빙그레,B044,빙그레과자044,1152,1297.97,1443
2026-02-28,쿠팡,빙그레,B045,빙그레과자045,1128,1271.97,1418
2026-02-28,쿠팡,빙그레,B046,빙그레과자046,1150,1295.9,1440
2026-02-28,쿠팡,빙그레,B047,빙그레과자047,1157,1301.97,1447
2026-02-28,쿠팡,빙그레,B048,빙그레과자048,1136,1280.07,1426
2026-02-28,쿠팡,빙그레,B049,빙그레과자049,836,981.83,1127
2026-02-28,쿠팡,해태제과,H000,해태과자000,860,1005.0,1151
2026-02-28,쿠팡,해태제과,H001,해태과자001,877,1022.2,1168
2026-02-28,쿠팡,해태제과,H002,해태과자002,890,1033.87,1179
2026-02-28,쿠팡,해태제과,H003,해태과자003,872,1016.07,1160
2026-02-28,쿠팡,해태제과,H004,해태과자004,902,1045.97,1192
2026-02-28,쿠팡,해태제과,H005,해태과자005,872,1017.1,1162
2026-02-28,쿠팡,해태제과,H006,해태과자006,904,1049.0,1193
2026-02-28,쿠팡,해태제과,H007,해태과자007,905,1050.9,1195
2026-02-28,쿠팡,해태제과,H008,해태과자008,915,1059.17,1205
2026-02-28,쿠팡,해태제과,H009,해태과자009,899,1043.73,1189
2026-02-28,쿠팡,해태제과,H010,해태과자010,937,1080.83,1226
2026-02-28,쿠팡,해태제과,H011,해태과자011,925,1070.03,1214
2026-02-28,쿠팡,해태제과,H012,해태과자012,905,1050.07,1196
2026-02-28,쿠팡,해태제과,H013,해태과자013,967,1113.23,1257
2026-02-28,쿠팡,해태제과,H014,해태과자014,913,1058.83,1205
2026-02-28,쿠팡,해태제과,H015,해태과자015,931,1076.93,1223
2026-02-28,쿠팡,해태제과,H016,해태과자016,919,1064.9,1211
2026-02-28,쿠팡,해태제과,H017,해태과자017,957,1102.93,1248
2026-02-28,쿠팡,해태제과,H018,해태과자018,973,1118.9,1264
2026-02-28,쿠팡,해태제과,H019,해태과자019,1008,1153.9,1300
2026-02-28,쿠팡,해태제과,H020,해태과자020,951,1097.17,1242
2026-02-28,쿠팡,해태제과,H021,해태과자021,992,1135.93,1280
2026-02-28,쿠팡,해태제과,H022,해태과자022,958,1103.87,1248
2026-02-28,쿠팡,해태제과,H023,해태과자023,1011,1155.7,1302
2026-02-28,쿠팡,해태제과,H024,해태과자024,1012,1158.07,1302
2026-02-28,쿠팡,해태제과,H025,해태과자025,987,1131.3,1276
2026-02-28,쿠팡,해태제과,H026,해태과자026,1011,1156.1,1301
2026-02-28,쿠팡,해태제과,H027,해태과자027,1016,1161.97,1308
2026-02-28,쿠팡,해태제과,H028,해태과자028,993,1138.93,1283
2026-02-28,쿠팡,해태제과,H029,해태과자029,1046,1192.07,1336
2026-02-28,쿠팡,해태제과,H030,해태과자030,1028,1172.03,1317
2026-02-28,쿠팡,해태제과,H031,해태과자031,1058,1204.3,1348
2026-02-28,쿠팡,해태제과,H032,해태과자032,1051,1195.97,1340
2026-02-28,쿠팡,해태제과,H033,해태과자033,1063,1209.0,1355
2026-02-28,쿠팡,해태제과,H034,해태과자034,1085,1229.27,1375
2026-02-28,쿠팡,해태제과,H035,해태과자035,1075,1220.23,1366
2026-02-28,쿠팡,해태제과,H036,해태과자036,1053,1197.93,1343
2026-02-28,쿠팡,해태제과,H037,해태과자037,1125,1271.0,1417
2026-02-28,쿠팡,해태제과,H038,해태과자038,1135,1281.13,1427
2026-02-28,쿠팡,해태제과,H039,해태과자039,1142,1286.83,1433
2026-02-28,쿠팡,해태제과,H040,해태과자040,1130,1276.13,1421
2026-02-28,쿠팡,해태제과,H041,해태과자041,1162,1305.6,1450
2026-02-28,쿠팡,해태제과,H042,해태과자042,1130,1275.17,1419
2026-02-28,쿠팡,해태제과,H043,해태과자043,1162,1307.0,1451
2026-02-28,쿠팡,해태제과,H044,해태과자044,1165,1309.77,1454
2026-02-28,쿠팡,해태제과,H045,해태과자045,1174,1318.03,1464
2026-02-28,쿠팡,해태제과,H046,해태과자046,1158,1303.17,1448
2026-02-28,쿠팡,해태제과,H047,해태과자047,1149,1293.97,1439
2026-02-28,쿠팡,해태제과,H048,해태과자048,1194,1338.03,1482
2026-02-28,쿠팡,해태제과,H049,해태과자049,823,967.87,1112
2026-02-28,쿠팡,롯데,L000,롯데과자000,869,1015.23,1160
2026-02-28,쿠팡,롯데,L001,롯데과자001,881,1026.73,1173
2026-02-28,쿠팡,롯데,L002,롯데과자002,865,1009.77,1154
2026-02-28,쿠팡,롯데,L003,롯데과자003,894,1039.93,1185
2026-02-28,쿠팡,롯데,L004,롯데과자004,866,1010.23,1155
2026-02-28,쿠팡,롯데,L005,롯데과자005,896,1042.03,1187
2026-02-28,쿠팡,롯데,L006,롯데과자006,900,1045.27,1191
2026-02-28,쿠팡,롯데,L007,롯데과자007,907,1052.0,1197
2026-02-28,쿠팡,롯데,L008,롯데과자008,893,1037.17,1183
2026-02-28,쿠팡,롯데,L009,롯데과자009,884,1028.1,1174
2026-02-28,쿠팡,롯데,L010,롯데과자010,919,1063.63,1208
2026-02-28,쿠팡,롯데,L011,롯데과자011,899,1043.0,1189
2026-02-28,쿠팡,롯데,L012,롯데과자012,962,1106.13,1250
2026-02-28,쿠팡,롯데,L013,롯데과자013,907,1053.2,1198
2026-02-28,쿠팡,롯데,L014,롯데과자014,926,1069.93,1214
2026-02-28,쿠팡,롯데,L015,롯데과자015,914,1058.07,1202
2026-02-28,쿠팡,롯데,L016,롯데과자016,953,1097.03,1241
2026-02-28,쿠팡,롯데,L017,롯데과자017,969,1112.97,1259
2026-02-28,쿠팡,롯데,L018,롯데과자018,1002,1146.8,1293
2026-02-28,쿠팡,롯데,L019,롯데과자019,981,1126.3,1271
2026-02-28,쿠팡,롯데,L020,롯데과자020,984,1129.83,1274
2026-02-28,쿠팡,롯데,L021,롯데과자021,952,1097.13,1241
2026-02-28,쿠팡,롯데,L022,롯데과자022,1005,1148.87,1293
2026-02-28,쿠팡,롯데,L023,롯데과자023,1006,1152.0,1297
2026-02-28,쿠팡,롯데,L024,롯데과자024,981,1125.13,1271
2026-02-28,쿠팡,롯데,L025,롯데과자025,1003,1148.9,1293
2026-02-28,쿠팡,롯데,L026,롯데과자026,1011,1155.03,1300
2026-02-28,쿠팡,롯데,L027,롯데과자027,989,1133.07,1277
2026-02-28,쿠팡,롯데,L028,롯데과자028,1039,1185.13,1330
2026-02-28,쿠팡,롯데,L029,롯데과자029,1049,1193.93,1340
2026-02-28,쿠팡,롯데,L030,롯데과자030,1052,1198.13,1344
2026-02-28,쿠팡,롯데,L031,롯데과자031,1046,1190.2,1335
2026-02-28,쿠팡,롯데,L032,롯데과자032,1058,1201.63,1346
2026-02-28,쿠팡,롯데,L033,롯데과자033,1077,1222.0,1366
2026-02-28,쿠팡,롯데,L034,롯데과자034,1068,1214.03,1360
2026-02-28,쿠팡,롯데,L035,롯데과자035,1045,1191.1,1337
2026-02-28,쿠팡,롯데,L036,롯데과자036,1118,1264.07,1408
2026-02-28,쿠팡,롯데,L037,롯데과자037,1129,1275.13,1419
2026-02-28,쿠팡,롯데,L038,롯데과자038,1136,1280.93,1425
2026-02-28,쿠팡,롯데,L039,롯데과자039,1121,1266.87,1411
2026-02-28,쿠팡,롯데,L040,롯데과자040,1155,1299.23,1445
2026-02-28,쿠팡,롯데,L041,롯데과자041,1123,1268.9,1413
2026-02-28,쿠팡,롯데,L042,롯데과자042,1154,1299.83,1444
2026-02-28,쿠팡,롯데,L043,롯데과자043,1157,1303.0,1447
2026-02-28,쿠팡,롯데,L044,롯데과자044,1167,1312.13,1458
2026-02-28,쿠팡,롯데,L045,롯데과자045,1153,1296.77,1443
2026-02-28,쿠팡,롯데,L046,롯데과자046,1141,1286.93,1432
2026-02-28,쿠팡,롯데,L047,롯데과자047,1185,1330.9,1477
2026-02-28,쿠팡,롯데,L048,롯데과자048,1166,1311.8,1457
2026-02-28,쿠팡,롯데,L049,롯데과자049,798,943.93,1090
2026-02-28,쿠팡,농심,N000,농심과자000,812,955.8,1100
2026-02-28,쿠팡,농심,N001,농심과자001,851,996.13,1141
2026-02-28,쿠팡,농심,N002,농심과자002,820,963.97,1110
2026-02-28,쿠팡,농심,N003,농심과자003,870,1016.13,1162
2026-02-28,쿠팡,농심,N004,농심과자004,873,1019.27,1165
2026-02-28,쿠팡,농심,N005,농심과자005,847,992.1,1138
2026-02-28,쿠팡,농심,N006,농심과자006,872,1015.97,1161
2026-02-28,쿠팡,농심,N007,농심과자007,875,1021.07,1166
2026-02-28,쿠팡,농심,N008,농심과자008,853,999.03,1144
2026-02-28,쿠팡,농심,N009,농심과자009,907,1052.13,1197
2026-02-28,쿠팡,농심,N010,농심과자010,886,1031.9,1178
2026-02-28,쿠팡,농심,N011,농심과자011,920,1065.13,1209
2026-02-28,쿠팡,농심,N012,농심과자012,912,1056.83,1202
2026-02-28,쿠팡,농심,N013,농심과자013,923,1069.2,1214
2026-02-28,쿠팡,농심,N014,농심과자014,942,1087.7,1232
2026-02-28,쿠팡,농심,N015,농심과자015,935,1080.2,1226
2026-02-28,쿠팡,농심,N016,농심과자016,913,1058.0,1202
2026-02-28,쿠팡,농심,N017,농심과자017,985,1131.17,1275
2026-02-28,쿠팡,농심,N018,농심과자018,996,1141.73,1286
2026-02-28,쿠팡,농심,N019,농심과자019,1004,1147.9,1292
2026-02-28,쿠팡,농심,N020,농심과자020,990,1136.1,1282
2026-02-28,쿠팡,농심,N021,농심과자021,1019,1165.07,1311
2026-02-28,쿠팡,농심,N022,농심과자022,989,1134.97,1279
2026-02-28,쿠팡,농심,N023,농심과자023,1023,1167.1,1312
2026-02-28,쿠팡,농심,N024,농심과자024,1024,1170.23,1316
2026-02-28,쿠팡,농심,N025,농심과자025,1033,1178.97,1323
2026-02-28,쿠팡,농심,N026,농심과자026,1020,1163.97,1309
2026-02-28,쿠팡,농심,N027,농심과자027,1008,1154.07,1299
2026-02-28,쿠팡,농심,N028,농심과자028,1053,1197.03,1343
2026-02-28,쿠팡,농심,N029,농심과자029,1033,1177.83,1322
2026-02-28,쿠팡,농심,N030,농심과자030,1087,1231.03,1376
2026-02-28,쿠팡,농심,N031,농심과자031,1034,1177.93,1323
2026-02-28,쿠팡,농심,N032,농심과자032,1052,1196.9,1341
2026-02-28,쿠팡,농심,N033,농심과자033,1040,1184.9,1329
2026-02-28,쿠팡,농심,N034,농심과자034,1077,1223.3,1369
2026-02-28,쿠팡,농심,N035,농심과자035,1093,1237.93,1382
2026-02-28,쿠팡,농심,N036,농심과자036,1128,1272.07,1418
2026-02-28,쿠팡,농심,N037,농심과자037,1107,1251.23,1395
2026-02-28,쿠팡,농심,N038,농심과자038,1077,1220.83,1365
2026-02-28,쿠팡,농심,N039,농심과자039,1135,1281.1,1427
2026-02-28,쿠팡,농심,N040,농심과자040,1130,1276.07,1421
2026-02-28,쿠팡,농심,N041,농심과자041,1133,1278.23,1424
2026-02-28,쿠팡,농심,N042,농심과자042,1105,1249.9,1394
2026-02-28,쿠팡,농심,N043,농심과자043,1130,1273.83,1418
2026-02-28,쿠팡,농심,N044,농심과자044,1134,1280.13,1425
2026-02-28,쿠팡,농심,N045,농심과자045,1112,1258.23,1404
2026-02-28,쿠팡,농심,N046,농심과자046,1167,1311.87,1456
2026-02-28,쿠팡,농심,N047,농심과자047,1176,1321.07,1466
2026-02-28,쿠팡,농심,N048,농심과자048,1187,1331.67,1476
2026-02-28,쿠팡,농심,N049,농심과자049,838,982.87,1127
2026-02-28,쿠팡,오리온,O000,오리온과자000,848,992.1,1136
2026-02-28,쿠팡,오리온,O001,오리온과자001,828,972.3,1118
2026-02-28,쿠팡,오리온,O002,오리온과자002,890,1035.03,1180
2026-02-28,쿠팡,오리온,O003,오리온과자003,836,981.73,1128
2026-02-28,쿠팡,오리온,O004,오리온과자004,854,999.97,1145
2026-02-28,쿠팡,오리온,O005,오리온과자005,843,988.13,1133
2026-02-28,쿠팡,오리온,O006,오리온과자006,882,1026.9,1171
2026-02-28,쿠팡,오리온,O007,오리온과자007,895,1040.77,1185
2026-02-28,쿠팡,오리온,O008,오리온과자008,931,1076.0,1221
2026-02-28,쿠팡,오리온,O009,오리온과자009,911,1054.87,1200
2026-02-28,쿠팡,오리온,O010,오리온과자010,913,1059.13,1203
2026-02-28,쿠팡,오리온,O011,오리온과자011,883,1027.23,1172
2026-02-28,쿠팡,오리온,O012,오리온과자012,933,1079.0,1224
2026-02-28,쿠팡,오리온,O013,오리온과자013,936,1081.97,1226
2026-02-28,쿠팡,오리온,O014,오리온과자014,909,1053.2,1197
2026-02-28,쿠팡,오리온,O015,오리온과자015,932,1077.77,1224
2026-02-28,쿠팡,오리온,O016,오리온과자016,938,1083.93,1230
2026-02-28,쿠팡,오리온,O017,오리온과자017,917,1061.83,1207
2026-02-28,쿠팡,오리온,O018,오리온과자018,970,1115.07,1260
2026-02-28,쿠팡,오리온,O019,오리온과자019,980,1123.77,1270
2026-02-28,쿠팡,오리온,O020,오리온과자020,984,1128.1,1272
2026-02-28,쿠팡,오리온,O021,오리온과자021,974,1118.5,1262
2026-02-28,쿠팡,오리온,O022,오리온과자022,985,1130.77,1276
2026-02-28,쿠팡,오리온,O023,오리온과자023,1005,1150.97,1295
2026-02-28,쿠팡,오리온,O024,오리온과자024,997,1143.07,1287
2026-02-28,쿠팡,오리온,O025,오리온과자025,975,1120.97,1266
2026-02-28,쿠팡,오리온,O026,오리온과자026,1049,1193.9,1338
2026-02-28,쿠팡,오리온,O027,오리온과자027,1060,1205.33,1349
2026-02-28,쿠팡,오리온,O028,오리온과자028,1065,1209.0,1353
2026-02-28,쿠팡,오리온,O029,오리온과자029,1052,1195.9,1340
2026-02-28,쿠팡,오리온,O030,오리온과자030,1082,1228.0,1374
2026-02-28,쿠팡,오리온,O031,오리온과자031,1052,1198.07,1344
2026-02-28,쿠팡,오리온,O032,오리온과자032,1085,1229.77,1374
2026-02-28,쿠팡,오리온,O033,오리온과자033,1089,1233.13,1378
2026-02-28,쿠팡,오리온,O034,오리온과자034,1098,1242.23,1387
2026-02-28,쿠팡,오리온,O035,오리온과자035,1081,1225.13,1370
2026-02-28,쿠팡,오리온,O036,오리온과자036,1072,1216.13,1362
2026-02-28,쿠팡,오리온,O037,오리온과자037,1115,1259.9,1404
2026-02-28,쿠팡,오리온,O038,오리온과자038,1097,1241.37,1387
2026-02-28,쿠팡,오리온,O039,오리온과자039,1078,1223.87,1369
2026-02-28,쿠팡,오리온,O040,오리온과자040,1097,1240.87,1385
2026-02-28,쿠팡,오리온,O041,오리온과자041,1115,1260.27,1406
2026-02-28,쿠팡,오리온,O042,오리온과자042,1101,1245.9,1392
2026-02-28,쿠팡,오리온,O043,오리온과자043,1140,1284.87,1429
