batch_date,mall_name,manufacturer,product_key,product_name,min_price,avg_price,max_price
2026-03-05,네이버쇼핑,해태제과,H041,해태과자041,1143,1287.17,1432
2026-03-05,네이버쇼핑,해태제과,H042,해태과자042,1127,1272.8,1418
2026-03-05,네이버쇼핑,해태제과,H043,해태과자043,1126,1269.87,1415
2026-03-05,네이버쇼핑,해태제과,H044,해태과자044,1140,1284.07,1428
2026-03-05,네이버쇼핑,해태제과,H045,해태과자045,1169,1314.07,1458
2026-03-05,네이버쇼핑,해태제과,H046,해태과자046,1146,1290.53,1436
2026-03-05,네이버쇼핑,해태제과,H047,해태과자047,1162,1306.07,1451
2026-03-05,네이버쇼핑,해태제과,H048,해태과자048,1178,1321.87,1467
2026-03-05,네이버쇼핑,해태제과,H049,해태과자049,822,967.97,1113
2026-03-05,네이버쇼핑,롯데,L000,롯데과자000,893,1038.17,1182
2026-03-05,네이버쇼핑,롯데,L001,롯데과자001,872,1017.67,1164
2026-03-05,네이버쇼핑,롯데,L002,롯데과자002,853,997.9,1143
2026-03-05,네이버쇼핑,롯데,L003,롯데과자003,875,1020.93,1167
2026-03-05,네이버쇼핑,롯데,L004,롯데과자004,867,1011.8,1158
2026-03-05,네이버쇼핑,롯데,L005,롯데과자005,863,1009.0,1154
2026-03-05,네이버쇼핑,롯데,L006,롯데과자006,878,1022.87,1168
2026-03-05,네이버쇼핑,롯데,L007,롯데과자007,902,1048.07,1194
2026-03-05,네이버쇼핑,롯데,L008,롯데과자008,880,1024.33,1168
2026-03-05,네이버쇼핑,롯데,L009,롯데과자009,894,1040.0,1185
2026-03-05,네이버쇼핑,롯데,L010,롯데과자010,914,1060.13,1206
2026-03-05,네이버쇼핑,롯데,L011,롯데과자011,921,1065.07,1211
2026-03-05,네이버쇼핑,롯데,L012,롯데과자012,969,1114.13,1260
2026-03-05,네이버쇼핑,롯데,L013,롯데과자013,958,1103.27,1248
2026-03-05,네이버쇼핑,롯데,L014,롯데과자014,988,1134.03,1279
2026-03-05,네이버쇼핑,롯데,L015,롯데과자015,956,1100.13,1246
2026-03-05,네이버쇼핑,롯데,L016,롯데과자016,996,1140.17,1285
2026-03-05,네이버쇼핑,롯데,L017,롯데과자017,977,1121.13,1266
2026-03-05,네이버쇼핑,롯데,L018,롯데과자018,1022,1166.4,1311
2026-03-05,네이버쇼핑,롯데,L019,롯데과자019,1016,1161.9,1307
2026-03-05,네이버쇼핑,롯데,L020,롯데과자020,975,1119.1,1265
2026-03-05,네이버쇼핑,롯데,L021,롯데과자021,1010,1154.73,1299
2026-03-05,네이버쇼핑,롯데,L022,롯데과자022,1026,1170.53,1316
2026-03-05,네이버쇼핑,롯데,L023,롯데과자023,1036,1181.77,1327
2026-03-05,네이버쇼핑,롯데,L024,롯데과자024,1062,1208.13,1354
2026-03-05,네이버쇼핑,롯데,L025,롯데과자025,1040,1184.57,1329
2026-03-05,네이버쇼핑,롯데,L026,롯데과자026,1026,1170.17,1315
2026-03-05,네이버쇼핑,롯데,L027,롯데과자027,1040,1185.83,1330
2026-03-05,네이버쇼핑,롯데,L028,롯데과자028,1029,1174.83,1321
2026-03-05,네이버쇼핑,롯데,L029,롯데과자029,1062,1206.47,1352
2026-03-05,네이버쇼핑,롯데,L030,롯데과자030,1078,1224.03,1369
2026-03-05,네이버쇼핑,롯데,L031,롯데과자031,1058,1201.97,1347
2026-03-05,네이버쇼핑,롯데,L032,롯데과자032,1051,1196.1,1340
2026-03-05,네이버쇼핑,롯데,L033,롯데과자033,1098,1242.07,1386
2026-03-05,네이버쇼핑,롯데,L034,롯데과자034,1100,1243.77,1390
2026-03-05,네이버쇼핑,롯데,L035,롯데과자035,1081,1225.17,1371
2026-03-05,네이버쇼핑,롯데,L036,롯데과자036,1104,1249.4,1394
2026-03-05,네이버쇼핑,롯데,L037,롯데과자037,1083,1227.0,1371
2026-03-05,네이버쇼핑,롯데,L038,롯데과자038,1108,1252.9,1399
2026-03-05,네이버쇼핑,롯데,L039,롯데과자039,1134,1279.9,1426
2026-03-05,네이버쇼핑,롯데,L040,롯데과자040,1136,1281.1,1426
2026-03-05,네이버쇼핑,롯데,L041,롯데과자041,1127,1272.13,1417
2026-03-05,네이버쇼핑,롯데,L042,롯데과자042,1120,1265.07,1409
2026-03-05,네이버쇼핑,롯데,L043,롯데과자043,1134,1278.53,1424
2026-03-05,네이버쇼핑,롯데,L044,롯데과자044,1164,1308.3,1453
2026-03-05,네이버쇼핑,롯데,L045,롯데과자045,1140,1285.1,1430
2026-03-05,네이버쇼핑,롯데,L046,롯데과자046,1156,1301.0,1447
2026-03-05,네이버쇼핑,롯데,L047,롯데과자047,1171,1316.17,1461
2026-03-05,네이버쇼핑,롯데,L048,롯데과자048,1172,1317.27,1463
2026-03-05,네이버쇼핑,롯데,L049,롯데과자049,821,965.93,1110
2026-03-05,네이버쇼핑,농심,N000,농심과자000,836,982.03,1126
2026-03-05,네이버쇼핑,농심,N001,농심과자001,835,981.03,1126
2026-03-05,네이버쇼핑,농심,N002,농심과자002,878,1022.07,1166
2026-03-05,네이버쇼핑,농심,N003,농심과자003,892,1037.53,1184
2026-03-05,네이버쇼핑,농심,N004,농심과자004,905,1049.17,1194
2026-03-05,네이버쇼핑,농심,N005,농심과자005,929,1074.87,1220
2026-03-05,네이버쇼핑,농심,N006,농심과자006,906,1051.83,1197
2026-03-05,네이버쇼핑,농심,N007,농심과자007,886,1031.87,1178
2026-03-05,네이버쇼핑,농심,N008,농심과자008,903,1047.9,1193
2026-03-05,네이버쇼핑,농심,N009,농심과자009,897,1042.03,1186
2026-03-05,네이버쇼핑,농심,N010,농심과자010,944,1088.13,1232
2026-03-05,네이버쇼핑,농심,N011,농심과자011,945,1091.03,1236
2026-03-05,네이버쇼핑,농심,N012,농심과자012,925,1068.93,1214
2026-03-05,네이버쇼핑,농심,N013,농심과자013,919,1062.97,1208
2026-03-05,네이버쇼핑,농심,N014,농심과자014,958,1103.87,1249
2026-03-05,네이버쇼핑,농심,N015,농심과자015,960,1105.77,1251
2026-03-05,네이버쇼핑,농심,N016,농심과자016,948,1092.07,1238
2026-03-05,네이버쇼핑,농심,N017,농심과자017,972,1116.47,1260
2026-03-05,네이버쇼핑,농심,N018,농심과자018,950,1093.93,1239
2026-03-05,네이버쇼핑,농심,N019,농심과자019,976,1119.93,1264
2026-03-05,네이버쇼핑,농심,N020,농심과자020,981,1125.97,1272
2026-03-05,네이버쇼핑,농심,N021,농심과자021,999,1143.03,1288
2026-03-05,네이버쇼핑,농심,N022,농심과자022,988,1133.97,1279
2026-03-05,네이버쇼핑,농심,N023,농심과자023,986,1132.07,1277
2026-03-05,네이버쇼핑,농심,N024,농심과자024,1002,1145.53,1290
2026-03-05,네이버쇼핑,농심,N025,농심과자025,1029,1175.03,1321
2026-03-05,네이버쇼핑,농심,N026,농심과자026,1006,1152.07,1296
2026-03-05,네이버쇼핑,농심,N027,농심과자027,1023,1168.23,1313
2026-03-05,네이버쇼핑,농심,N028,농심과자028,1034,1178.07,1324
2026-03-05,네이버쇼핑,농심,N029,농심과자029,1035,1178.93,1324
2026-03-05,네이버쇼핑,농심,N030,농심과자030,1093,1236.8,1383
2026-03-05,네이버쇼핑,농심,N031,농심과자031,1080,1225.8,1372
2026-03-05,네이버쇼핑,농심,N032,농심과자032,1115,1261.27,1405
2026-03-05,네이버쇼핑,농심,N033,농심과자033,1082,1227.93,1373
2026-03-05,네이버쇼핑,농심,N034,농심과자034,1124,1268.07,1413
2026-03-05,네이버쇼핑,농심,N035,농심과자035,1098,1242.7,1389
2026-03-05,네이버쇼핑,농심,N036,농심과자036,1144,1287.93,1432
2026-03-05,네이버쇼핑,농심,N037,농심과자037,1141,1284.97,1431
2026-03-05,네이버쇼핑,농심,N038,농심과자038,1160,1305.6,1452
2026-03-05,네이버쇼핑,농심,N039,농심과자039,1121,1265.93,1411
2026-03-05,네이버쇼핑,농심,N040,농심과자040,1153,1297.83,1443
2026-03-05,네이버쇼핑,농심,N041,농심과자041,1165,1310.17,1456
2026-03-05,네이버쇼핑,농심,N042,농심과자042,1184,1329.97,1475
2026-03-05,네이버쇼핑,농심,N043,농심과자043,1163,1306.67,1451
2026-03-05,네이버쇼핑,농심,N044,농심과자044,1149,1292.87,1438
2026-03-05,네이버쇼핑,농심,N045,농심과자045,1162,1308.33,1454
2026-03-05,네이버쇼핑,농심,N046,농심과자046,1158,1302.1,1446
2026-03-05,네이버쇼핑,농심,N047,농심과자047,1188,1333.93,1479
2026-03-05,네이버쇼핑,농심,N048,농심과자048,1160,1305.97,1451
2026-03-05,네이버쇼핑,농심,N049,농심과자049,809,953.87,1098
2026-03-05,네이버쇼핑,오리온,O000,오리온과자000,840,984.97,1131
2026-03-05,네이버쇼핑,오리온,O001,오리온과자001,844,989.83,1135
2026-03-05,네이버쇼핑,오리온,O002,오리온과자002,895,1039.2,1184
2026-03-05,네이버쇼핑,오리온,O003,오리온과자003,882,1027.77,1172
2026-03-05,네이버쇼핑,오리온,O004,오리온과자004,919,1064.0,1209
2026-03-05,네이버쇼핑,오리온,O005,오리온과자005,884,1030.2,1176
2026-03-05,네이버쇼핑,오리온,O006,오리온과자006,924,1070.07,1216
2026-03-05,네이버쇼핑,오리온,O007,오리온과자007,901,1045.9,1190
2026-03-05,네이버쇼핑,오리온,O008,오리온과자008,945,1090.83,1235
2026-03-05,네이버쇼핑,오리온,O009,오리온과자009,941,1086.97,1232
2026-03-05,네이버쇼핑,오리온,O010,오리온과자010,900,1043.97,1188
2026-03-05,네이버쇼핑,오리온,O011,오리온과자011,940,1085.0,1229
2026-03-05,네이버쇼핑,오리온,O012,오리온과자012,956,1100.07,1246
2026-03-05,네이버쇼핑,오리온,O013,오리온과자013,967,1111.9,1256
2026-03-05,네이버쇼핑,오리온,O014,오리온과자014,989,1132.93,1279
2026-03-05,네이버쇼핑,오리온,O015,오리온과자015,964,1109.97,1255
2026-03-05,네이버쇼핑,오리온,O016,오리온과자016,949,1094.83,1241
2026-03-05,네이버쇼핑,오리온,O017,오리온과자017,966,1110.97,1256
2026-03-05,네이버쇼핑,오리온,O018,오리온과자018,959,1104.83,1250
2026-03-05,네이버쇼핑,오리온,O019,오리온과자019,992,1136.27,1282
2026-03-05,네이버쇼핑,오리온,O020,오리온과자020,1009,1153.77,1298
2026-03-05,네이버쇼핑,오리온,O021,오리온과자021,981,1127.1,1271
2026-03-05,네이버쇼핑,오리온,O022,오리온과자022,977,1121.13,1267
2026-03-05,네이버쇼핑,오리온,O023,오리온과자023,1021,1166.93,1311
2026-03-05,네이버쇼핑,오리온,O024,오리온과자024,1025,1168.8,1315
2026-03-05,네이버쇼핑,오리온,O025,오리온과자025,1010,1155.03,1299
2026-03-05,네이버쇼핑,오리온,O026,오리온과자026,1034,1179.67,1324
2026-03-05,네이버쇼핑,오리온,O027,오리온과자027,1013,1157.3,1303
2026-03-05,네이버쇼핑,오리온,O028,오리온과자028,1032,1177.77,1323
2026-03-05,네이버쇼핑,오리온,O029,오리온과자029,1060,1205.03,1350
2026-03-05,네이버쇼핑,오리온,O030,오리온과자030,1060,1205.97,1352
2026-03-05,네이버쇼핑,오리온,O031,오리온과자031,1053,1197.07,1341
2026-03-05,네이버쇼핑,오리온,O032,오리온과자032,1050,1194.97,1340
2026-03-05,네이버쇼핑,오리온,O033,오리온과자033,1062,1208.33,1354
2026-03-05,네이버쇼핑,오리온,O034,오리온과자034,1093,1237.87,1383
2026-03-05,네이버쇼핑,오리온,O035,오리온과자035,1065,1209.93,1356
2026-03-05,네이버쇼핑,오리온,O036,오리온과자036,1080,1225.83,1371
2026-03-05,네이버쇼핑,오리온,O037,오리온과자037,1095,1240.9,1385
2026-03-05,네이버쇼핑,오리온,O038,오리온과자038,1097,1242.13,1387
2026-03-05,네이버쇼핑,오리온,O039,오리온과자039,1102,1246.03,1390
2026-03-05,네이버쇼핑,오리온,O040,오리온과자040,1144,1288.6,1432
2026-03-05,네이버쇼핑,오리온,O041,오리온과자041,1178,1324.13,1469
2026-03-05,네이버쇼핑,오리온,O042,오리온과자042,1140,1285.77,1430
2026-03-05,네이버쇼핑,오리온,O043,오리온과자043,1182,1325.97,1472
2026-03-05,네이버쇼핑,오리온,O044,오리온과자044,1161,1305.9,1451
2026-03-05,네이버쇼핑,오리온,O045,오리온과자045,1205,1350.53,1496
2026-03-05,네이버쇼핑,오리온,O046,오리온과자046,1204,1348.07,1493
2026-03-05,네이버쇼핑,오리온,O047,오리온과자047,1222,1368.13,1514
2026-03-05,네이버쇼핑,오리온,O048,오리온과자048,1184,1329.1,1475
2026-03-05,네이버쇼핑,오리온,O049,오리온과자049,839,983.93,1128
2026-03-06,네이버쇼핑,빙그레,B000,빙그레과자000,859,1004.17,1150
2026-03-06,네이버쇼핑,빙그레,B001,빙그레과자001,872,1016.17,1162
2026-03-06,네이버쇼핑,빙그레,B002,빙그레과자002,842,987.83,1132
2026-03-06,네이버쇼핑,빙그레,B003,빙그레과자003,863,1009.13,1154
2026-03-06,네이버쇼핑,빙그레,B004,빙그레과자004,864,1008.17,1153
2026-03-06,네이버쇼핑,빙그레,B005,빙그레과자005,904,1048.13,1192
2026-03-06,네이버쇼핑,빙그레,B006,빙그레과자006,920,1064.13,1208
2026-03-06,네이버쇼핑,빙그레,B007,빙그레과자007,924,1069.77,1216
2026-03-06,네이버쇼핑,빙그레,B008,빙그레과자008,951,1096.07,1240
2026-03-06,네이버쇼핑,빙그레,B009,빙그레과자009,928,1073.2,1219
2026-03-06,네이버쇼핑,빙그레,B010,빙그레과자010,916,1060.2,1204
2026-03-06,네이버쇼핑,빙그레,B011,빙그레과자011,902,1046.3,1191
2026-03-06,네이버쇼핑,빙그레,B012,빙그레과자012,967,1112.93,1258
2026-03-06,네이버쇼핑,빙그레,B013,빙그레과자013,969,1115.13,1261
2026-03-06,네이버쇼핑,빙그레,B014,빙그레과자014,966,1111.9,1257
2026-03-06,네이버쇼핑,빙그레,B015,빙그레과자015,945,1089.97,1234
2026-03-06,네이버쇼핑,빙그레,B016,빙그레과자016,939,1084.1,1229
2026-03-06,네이버쇼핑,빙그레,B017,빙그레과자017,986,1130.8,1277
2026-03-06,네이버쇼핑,빙그레,B018,빙그레과자018,987,1132.83,1277
2026-03-06,네이버쇼핑,빙그레,B019,빙그레과자019,973,1118.03,1263
2026-03-06,네이버쇼핑,빙그레,B020,빙그레과자020,1013,1157.67,1303
2026-03-06,네이버쇼핑,빙그레,B021,빙그레과자021,1041,1186.07,1332
2026-03-06,네이버쇼핑,빙그레,B022,빙그레과자022,1020,1165.87,1312
2026-03-06,네이버쇼핑,빙그레,B023,빙그레과자023,1001,1146.8,1292
2026-03-06,네이버쇼핑,빙그레,B024,빙그레과자024,1026,1169.63,1315
2026-03-06,네이버쇼핑,빙그레,B025,빙그레과자025,1017,1160.8,1306
2026-03-06,네이버쇼핑,빙그레,B026,빙그레과자026,1012,1158.23,1303
2026-03-06,네이버쇼핑,빙그레,B027,빙그레과자027,1026,1172.37,1318
2026-03-06,네이버쇼핑,빙그레,B028,빙그레과자028,1052,1195.9,1340
2026-03-06,네이버쇼핑,빙그레,B029,빙그레과자029,1028,1172.77,1318
2026-03-06,네이버쇼핑,빙그레,B030,빙그레과자030,1053,1197.07,1343
2026-03-06,네이버쇼핑,빙그레,B031,빙그레과자031,1063,1208.87,1353
2026-03-06,네이버쇼핑,빙그레,B032,빙그레과자032,1068,1213.87,1359
2026-03-06,네이버쇼핑,빙그레,B033,빙그레과자033,1117,1263.03,1409
2026-03-06,네이버쇼핑,빙그레,B034,빙그레과자034,1108,1251.87,1398
2026-03-06,네이버쇼핑,빙그레,B035,빙그레과자035,1138,1282.13,1427
2026-03-06,네이버쇼핑,빙그레,B036,빙그레과자036,1104,1249.33,1395
2026-03-06,네이버쇼핑,빙그레,B037,빙그레과자037,1144,1289.07,1435
2026-03-06,네이버쇼핑,빙그레,B038,빙그레과자038,1124,1270.07,1415
2026-03-06,네이버쇼핑,빙그레,B039,빙그레과자039,1171,1314.83,1459
2026-03-06,네이버쇼핑,빙그레,B040,빙그레과자040,1123,1268.9,1413
2026-03-06,네이버쇼핑,빙그레,B041,빙그레과자041,1122,1267.53,1412
2026-03-06,네이버쇼핑,빙그레,B042,빙그레과자042,1158,1302.87,1448
2026-03-06,네이버쇼핑,빙그레,B043,빙그레과자043,1173,1318.7,1464
2026-03-06,네이버쇼핑,빙그레,B044,빙그레과자044,1186,1331.13,1476
2026-03-06,네이버쇼핑,빙그레,B045,빙그레과자045,1212,1357.03,1503
2026-03-06,네이버쇼핑,빙그레,B046,빙그레과자046,1190,1334.1,1480
2026-03-06,네이버쇼핑,빙그레,B047,빙그레과자047,1175,1318.9,1465
2026-03-06,네이버쇼핑,빙그레,B048,빙그레과자048,1191,1335.37,1480
2026-03-06,네이버쇼핑,빙그레,B049,빙그레과자049,828,973.07,1118
2026-03-06,네이버쇼핑,해태제과,H000,해태과자000,868,1012.13,1157
2026-03-06,네이버쇼핑,해태제과,H001,해태과자001,900,1045.97,1192
2026-03-06,네이버쇼핑,해태제과,H002,해태과자002,881,1024.97,1169
2026-03-06,네이버쇼핑,해태제과,H003,해태과자003,861,1006.13,1150
2026-03-06,네이버쇼핑,해태제과,H004,해태과자004,884,1029.07,1175
2026-03-06,네이버쇼핑,해태제과,H005,해태과자005,875,1020.37,1165
2026-03-06,네이버쇼핑,해태제과,H006,해태과자006,872,1018.07,1162
2026-03-06,네이버쇼핑,해태제과,H007,해태과자007,881,1026.07,1170
2026-03-06,네이버쇼핑,해태제과,H008,해태과자008,912,1055.87,1200
2026-03-06,네이버쇼핑,해태제과,H009,해태과자009,886,1031.9,1177
2026-03-06,네이버쇼핑,해태제과,H010,해태과자010,911,1056.03,1201
2026-03-06,네이버쇼핑,해태제과,H011,해태과자011,922,1067.77,1212
2026-03-06,네이버쇼핑,해태제과,H012,해태과자012,927,1072.97,1218
2026-03-06,네이버쇼핑,해태제과,H013,해태과자013,979,1122.9,1268
2026-03-06,네이버쇼핑,해태제과,H014,해태과자014,962,1106.17,1251
2026-03-06,네이버쇼핑,해태제과,H015,해태과자015,998,1141.73,1286
2026-03-06,네이버쇼핑,해태제과,H016,해태과자016,964,1108.23,1253
2026-03-06,네이버쇼핑,해태제과,H017,해태과자017,1003,1147.97,1293
2026-03-06,네이버쇼핑,해태제과,H018,해태과자018,983,1128.83,1273
2026-03-06,네이버쇼핑,해태제과,H019,해태과자019,1028,1174.27,1320
2026-03-06,네이버쇼핑,해태제과,H020,해태과자020,983,1128.87,1273
2026-03-06,네이버쇼핑,해태제과,H021,해태과자021,978,1122.07,1266
2026-03-06,네이버쇼핑,해태제과,H022,해태과자022,1019,1162.9,1307
2026-03-06,네이버쇼핑,해태제과,H023,해태과자023,1033,1177.8,1324
2026-03-06,네이버쇼핑,해태제과,H024,해태과자024,1046,1190.1,1335
2026-03-06,네이버쇼핑,해태제과,H025,해태과자025,1070,1216.03,1361
2026-03-06,네이버쇼핑,해태제과,H026,해태과자026,1049,1193.07,1337
2026-03-06,네이버쇼핑,해태제과,H027,해태과자027,1034,1178.9,1324
2026-03-06,네이버쇼핑,해태제과,H028,해태과자028,1043,1188.97,1333
2026-03-06,네이버쇼핑,해태제과,H029,해태과자029,1039,1182.97,1328
2026-03-06,네이버쇼핑,해태제과,H030,해태과자030,1083,1228.73,1373
2026-03-06,네이버쇼핑,해태제과,H031,해태과자031,1088,1231.93,1376
2026-03-06,네이버쇼핑,해태제과,H032,해태과자032,1066,1210.1,1355
2026-03-06,네이버쇼핑,해태제과,H033,해태과자033,1058,1204.13,1349
2026-03-06,네이버쇼핑,해태제과,H034,해태과자034,1107,1251.03,1395
2026-03-06,네이버쇼핑,해태제과,H035,해태과자035,1102,1246.83,1391
2026-03-06,네이버쇼핑,해태제과,H036,해태과자036,1087,1233.13,1379
2026-03-06,네이버쇼핑,해태제과,H037,해태과자037,1112,1257.0,1403
2026-03-06,네이버쇼핑,해태제과,H038,해태과자038,1091,1234.9,1379
2026-03-06,네이버쇼핑,해태제과,H039,해태과자039,1116,1260.97,1407
2026-03-06,네이버쇼핑,해태제과,H040,해태과자040,1122,1267.2,1412
2026-03-06,네이버쇼핑,해태제과,H041,해태과자041,1146,1289.83,1434
2026-03-06,네이버쇼핑,해태제과,H042,해태과자042,1129,1274.77,1419
2026-03-06,네이버쇼핑,해태제과,H043,해태과자043,1129,1272.97,1417
2026-03-06,네이버쇼핑,해태제과,H044,해태과자044,1140,1285.8,1432
2026-03-06,네이버쇼핑,해태제과,H045,해태과자045,1170,1316.03,1461
2026-03-06,네이버쇼핑,해태제과,H046,해태과자046,1147,1293.07,1439
2026-03-06,네이버쇼핑,해태제과,H047,해태과자047,1165,1308.83,1455
2026-03-06,네이버쇼핑,해태제과,H048,해태과자048,1180,1325.0,1471
2026-03-06,네이버쇼핑,해태제과,H049,해태과자049,826,970.1,1114
2026-03-06,네이버쇼핑,롯데,L000,롯데과자000,894,1040.03,1184
2026-03-06,네이버쇼핑,롯데,L001,롯데과자001,874,1019.93,1165
2026-03-06,네이버쇼핑,롯데,L002,롯데과자002,856,1001.17,1145
2026-03-06,네이버쇼핑,롯데,L003,롯데과자003,880,1024.07,1169
2026-03-06,네이버쇼핑,롯데,L004,롯데과자004,868,1013.87,1158
2026-03-06,네이버쇼핑,롯데,L005,롯데과자005,867,1012.23,1156
2026-03-06,네이버쇼핑,롯데,L006,롯데과자006,881,1025.93,1170
2026-03-06,네이버쇼핑,롯데,L007,롯데과자007,905,1049.87,1196
2026-03-06,네이버쇼핑,롯데,L008,롯데과자008,881,1027.13,1173
2026-03-06,네이버쇼핑,롯데,L009,롯데과자009,897,1043.23,1188
2026-03-06,네이버쇼핑,롯데,L010,롯데과자010,919,1062.83,1208
2026-03-06,네이버쇼핑,롯데,L011,롯데과자011,923,1067.0,1213
2026-03-06,네이버쇼핑,롯데,L012,롯데과자012,973,1117.07,1261
2026-03-06,네이버쇼핑,롯데,L013,롯데과자013,962,1106.03,1250
2026-03-06,네이버쇼핑,롯데,L014,롯데과자014,990,1136.03,1282
2026-03-06,네이버쇼핑,롯데,L015,롯데과자015,958,1103.0,1249
2026-03-06,네이버쇼핑,롯데,L016,롯데과자016,998,1143.1,1287
2026-03-06,네이버쇼핑,롯데,L017,롯데과자017,979,1124.2,1270
2026-03-06,네이버쇼핑,롯데,L018,롯데과자018,1022,1167.77,1313
2026-03-06,네이버쇼핑,롯데,L019,롯데과자019,1020,1165.13,1311
2026-03-06,네이버쇼핑,롯데,L020,롯데과자020,976,1122.1,1268
2026-03-06,네이버쇼핑,롯데,L021,롯데과자021,1013,1157.03,1301
2026-03-06,네이버쇼핑,롯데,L022,롯데과자022,1027,1173.2,1319
2026-03-06,네이버쇼핑,롯데,L023,롯데과자023,1041,1185.03,1329
2026-03-06,네이버쇼핑,롯데,L024,롯데과자024,1066,1211.03,1357
2026-03-06,네이버쇼핑,롯데,L025,롯데과자025,1043,1187.07,1333
2026-03-06,네이버쇼핑,롯데,L026,롯데과자026,1028,1173.07,1319
2026-03-06,네이버쇼핑,롯데,L027,롯데과자027,1044,1188.8,1333
2026-03-06,네이버쇼핑,롯데,L028,롯데과자028,1033,1177.07,1321
2026-03-06,네이버쇼핑,롯데,L029,롯데과자029,1064,1208.8,1355
2026-03-06,네이버쇼핑,롯데,L030,롯데과자030,1083,1227.17,1373
2026-03-06,네이버쇼핑,롯데,L031,롯데과자031,1059,1204.9,1350
2026-03-06,네이버쇼핑,롯데,L032,롯데과자032,1054,1197.93,1343
2026-03-06,네이버쇼핑,롯데,L033,롯데과자033,1101,1244.97,1390
2026-03-06,네이버쇼핑,롯데,L034,롯데과자034,1101,1246.93,1393
2026-03-06,네이버쇼핑,롯데,L035,롯데과자035,1083,1227.1,1372
2026-03-06,네이버쇼핑,롯데,L036,롯데과자036,1106,1251.9,1397
2026-03-06,네이버쇼핑,롯데,L037,롯데과자037,1084,1230.0,1376
2026-03-06,네이버쇼핑,롯데,L038,롯데과자038,1110,1256.03,1401
2026-03-06,네이버쇼핑,롯데,L039,롯데과자039,1137,1282.1,1428
2026-03-06,네이버쇼핑,롯데,L040,롯데과자040,1139,1284.23,1430
2026-03-06,네이버쇼핑,롯데,L041,롯데과자041,1129,1275.17,1420
2026-03-06,네이버쇼핑,롯데,L042,롯데과자042,1122,1267.07,1413
2026-03-06,네이버쇼핑,롯데,L043,롯데과자043,1135,1281.1,1425
2026-03-06,네이버쇼핑,롯데,L044,롯데과자044,1167,1311.1,1457
2026-03-06,네이버쇼핑,롯데,L045,롯데과자045,1142,1287.93,1433
2026-03-06,네이버쇼핑,롯데,L046,롯데과자046,1158,1303.23,1449
2026-03-06,네이버쇼핑,롯데,L047,롯데과자047,1174,1319.0,1464
2026-03-06,네이버쇼핑,롯데,L048,롯데과자048,1174,1319.9,1465
2026-03-06,네이버쇼핑,롯데,L049,롯데과자049,823,968.0,1114
2026-03-06,네이버쇼핑,농심,N000,농심과자000,839,984.57,1129
2026-03-06,네이버쇼핑,농심,N001,농심과자001,839,982.97,1129
2026-03-06,네이버쇼핑,농심,N002,농심과자002,879,1024.1,1168
2026-03-06,네이버쇼핑,농심,N003,농심과자003,896,1040.27,1186
2026-03-06,네이버쇼핑,농심,N004,농심과자004,907,1052.0,1197
2026-03-06,네이버쇼핑,농심,N005,농심과자005,932,1077.7,1222
2026-03-06,네이버쇼핑,농심,N006,농심과자006,910,1054.33,1198
2026-03-06,네이버쇼핑,농심,N007,농심과자007,890,1035.3,1180
2026-03-06,네이버쇼핑,농심,N008,농심과자008,906,1050.1,1196
2026-03-06,네이버쇼핑,농심,N009,농심과자009,898,1044.2,1190
2026-03-06,네이버쇼핑,농심,N010,농심과자010,947,1091.33,1236
2026-03-06,네이버쇼핑,농심,N011,농심과자011,948,1093.8,1238
2026-03-06,네이버쇼핑,농심,N012,농심과자012,928,1072.03,1216
2026-03-06,네이버쇼핑,농심,N013,농심과자013,920,1065.2,1210
2026-03-06,네이버쇼핑,농심,N014,농심과자014,962,1107.1,1251
2026-03-06,네이버쇼핑,농심,N015,농심과자015,962,1108.13,1254
2026-03-06,네이버쇼핑,농심,N016,농심과자016,949,1094.0,1239
2026-03-06,네이버쇼핑,농심,N017,농심과자017,975,1118.8,1264
2026-03-06,네이버쇼핑,농심,N018,농심과자018,951,1097.03,1241
2026-03-06,네이버쇼핑,농심,N019,농심과자019,978,1122.9,1269
2026-03-06,네이버쇼핑,농심,N020,농심과자020,984,1127.73,1273
2026-03-06,네이버쇼핑,농심,N021,농심과자021,1000,1146.1,1291
2026-03-06,네이버쇼핑,농심,N022,농심과자022,991,1136.23,1282
2026-03-06,네이버쇼핑,농심,N023,농심과자023,990,1134.33,1279
2026-03-06,네이버쇼핑,농심,N024,농심과자024,1004,1147.83,1294
2026-03-06,네이버쇼핑,농심,N025,농심과자025,1032,1178.2,1322
2026-03-06,네이버쇼핑,농심,N026,농심과자026,1011,1154.97,1300
2026-03-06,네이버쇼핑,농심,N027,농심과자027,1025,1170.07,1315
2026-03-06,네이버쇼핑,농심,N028,농심과자028,1037,1181.17,1326
2026-03-06,네이버쇼핑,농심,N029,농심과자029,1035,1181.0,1327
2026-03-06,네이버쇼핑,농심,N030,농심과자030,1095,1239.3,1385
2026-03-06,네이버쇼핑,농심,N031,농심과자031,1084,1228.07,1374
2026-03-06,네이버쇼핑,농심,N032,농심과자032,1120,1264.1,1409
2026-03-06,네이버쇼핑,농심,N033,농심과자033,1086,1230.97,1375
2026-03-06,네이버쇼핑,농심,N034,농심과자034,1124,1269.9,1414
2026-03-06,네이버쇼핑,농심,N035,농심과자035,1101,1245.93,1392
2026-03-06,네이버쇼핑,농심,N036,농심과자036,1145,1290.0,1434
