batch_date,manufacturer,product_key,product_name,cheaper_mall,cheaper_price,target_mall_price,diff
2026-02-27,빙그레,B020,빙그레과자020,네이버쇼핑,994,999,5
2026-02-27,빙그레,B021,빙그레과자021,G마켓,984,1014,30
2026-02-27,빙그레,B021,빙그레과자021,컬리,1000,1014,14
2026-02-27,빙그레,B022,빙그레과자022,SSG,1002,1026,24
2026-02-27,빙그레,B022,빙그레과자022,네이버쇼핑,1004,1026,22
2026-02-27,빙그레,B022,빙그레과자022,G마켓,1019,1026,7
2026-02-27,빙그레,B023,빙그레과자023,G마켓,977,1010,33
2026-02-27,빙그레,B023,빙그레과자023,네이버쇼핑,984,1010,26
2026-02-27,빙그레,B023,빙그레과자023,컬리,1004,1010,6
2026-02-27,빙그레,B024,빙그레과자024,G마켓,989,1040,51
2026-02-27,빙그레,B024,빙그레과자024,네이버쇼핑,1008,1040,32
2026-02-27,빙그레,B024,빙그레과자024,컬리,1025,1040,15
2026-02-27,빙그레,B024,빙그레과자024,SSG,1026,1040,14
2026-02-27,빙그레,B025,빙그레과자025,네이버쇼핑,996,1008,12
2026-02-27,빙그레,B026,빙그레과자026,네이버쇼핑,994,1042,48
2026-02-27,빙그레,B026,빙그레과자026,G마켓,1009,1042,33
2026-02-27,빙그레,B027,빙그레과자027,네이버쇼핑,1007,1043,36
2026-02-27,빙그레,B027,빙그레과자027,SSG,1035,1043,8
2026-02-27,빙그레,B028,빙그레과자028,네이버쇼핑,1035,1052,17
2026-02-27,빙그레,B029,빙그레과자029,네이버쇼핑,1012,1036,24
2026-02-27,빙그레,B030,빙그레과자030,네이버쇼핑,1034,1074,40
2026-02-27,빙그레,B031,빙그레과자031,G마켓,1040,1063,23
2026-02-27,빙그레,B031,빙그레과자031,네이버쇼핑,1045,1063,18
2026-02-27,빙그레,B033,빙그레과자033,G마켓,1063,1105,42
2026-02-27,빙그레,B033,빙그레과자033,컬리,1096,1105,9
2026-02-27,빙그레,B033,빙그레과자033,네이버쇼핑,1098,1105,7
2026-02-27,빙그레,B038,빙그레과자038,G마켓,1089,1111,22
2026-02-27,빙그레,B038,빙그레과자038,네이버쇼핑,1108,1111,3
2026-02-27,빙그레,B039,빙그레과자039,G마켓,1113,1146,33
2026-02-27,빙그레,B039,빙그레과자039,SSG,1142,1146,4
2026-02-27,빙그레,B041,빙그레과자041,네이버쇼핑,1102,1130,28
2026-02-27,빙그레,B043,빙그레과자043,SSG,1129,1148,19
2026-02-27,빙그레,B044,빙그레과자044,SSG,1135,1152,17
2026-02-27,빙그레,B049,빙그레과자049,네이버쇼핑,811,834,23
2026-02-27,오리온,O000,오리온과자000,G마켓,820,844,24
2026-02-27,오리온,O000,오리온과자000,네이버쇼핑,827,844,17
2026-02-27,오리온,O002,오리온과자002,G마켓,846,887,41
2026-02-27,오리온,O002,오리온과자002,컬리,878,887,9
2026-02-27,오리온,O002,오리온과자002,네이버쇼핑,880,887,7
2026-02-27,오리온,O007,오리온과자007,G마켓,872,893,21
2026-02-27,오리온,O007,오리온과자007,네이버쇼핑,888,893,5
2026-02-27,오리온,O008,오리온과자008,G마켓,894,929,35
2026-02-27,오리온,O008,오리온과자008,SSG,924,929,5
2026-02-27,오리온,O010,오리온과자010,네이버쇼핑,885,910,25
2026-02-27,오리온,O012,오리온과자012,SSG,913,933,20
2026-02-27,오리온,O013,오리온과자013,SSG,918,934,16
2026-02-27,오리온,O018,오리온과자018,네이버쇼핑,944,967,23
2026-02-27,오리온,O019,오리온과자019,네이버쇼핑,976,978,2
2026-02-27,오리온,O020,오리온과자020,SSG,975,980,5
2026-02-27,오리온,O020,오리온과자020,G마켓,977,980,3
2026-02-27,오리온,O021,오리온과자021,네이버쇼핑,971,972,1
2026-02-27,오리온,O022,오리온과자022,네이버쇼핑,964,983,19
2026-02-27,오리온,O023,오리온과자023,G마켓,978,1004,26
2026-02-27,오리온,O024,오리온과자024,G마켓,992,996,4
2026-02-27,오리온,O026,오리온과자026,네이버쇼핑,1020,1047,27
2026-02-27,오리온,O026,오리온과자026,SSG,1021,1047,26
2026-02-27,오리온,O027,오리온과자027,네이버쇼핑,998,1056,58
2026-02-27,오리온,O027,오리온과자027,SSG,1023,1056,33
2026-02-27,오리온,O027,오리온과자027,컬리,1046,1056,10
2026-02-27,오리온,O027,오리온과자027,G마켓,1053,1056,3
2026-02-27,오리온,O028,오리온과자028,네이버쇼핑,1021,1063,42
2026-02-27,오리온,O028,오리온과자028,G마켓,1049,1063,14
2026-02-27,오리온,O029,오리온과자029,네이버쇼핑,1048,1049,1
2026-02-27,오리온,O030,오리온과자030,G마켓,1028,1080,52
2026-02-27,오리온,O030,오리온과자030,네이버쇼핑,1048,1080,32
2026-02-27,오리온,O030,오리온과자030,SSG,1066,1080,14
2026-02-27,오리온,O030,오리온과자030,컬리,1066,1080,14
2026-02-27,오리온,O031,오리온과자031,네이버쇼핑,1037,1052,15
2026-02-27,오리온,O032,오리온과자032,네이버쇼핑,1036,1083,47
2026-02-27,오리온,O032,오리온과자032,G마켓,1052,1083,31
2026-02-27,오리온,O033,오리온과자033,네이버쇼핑,1048,1085,37
2026-02-27,오리온,O033,오리온과자033,SSG,1077,1085,8
2026-02-27,오리온,O034,오리온과자034,네이버쇼핑,1078,1094,16
2026-02-27,오리온,O035,오리온과자035,네이버쇼핑,1053,1077,24
2026-02-27,오리온,O037,오리온과자037,네이버쇼핑,1083,1113,30
2026-02-27,오리온,O038,오리온과자038,네이버쇼핑,1084,1094,10
2026-02-27,오리온,O044,오리온과자044,G마켓,1132,1153,21
2026-02-27,오리온,O044,오리온과자044,네이버쇼핑,1149,1153,4
2026-02-27,오리온,O045,오리온과자045,G마켓,1154,1188,34
2026-02-27,오리온,O045,오리온과자045,SSG,1185,1188,3
2026-02-27,오리온,O048,오리온과자048,네이버쇼핑,1168,1195,27
2026-02-27,오리온,O049,오리온과자049,네이버쇼핑,826,867,41
2026-02-27,오리온,O049,오리온과자049,컬리,834,867,33
2026-02-27,오리온,O049,오리온과자049,SSG,837,867,30
2026-02-27,오리온,O049,오리온과자049,G마켓,859,867,8
2026-02-27,해태제과,H000,해태과자000,G마켓,826,856,30
2026-02-27,해태제과,H000,해태과자000,SSG,846,856,10
2026-02-27,해태제과,H000,해태과자000,네이버쇼핑,853,856,3
2026-02-27,해태제과,H001,해태과자001,G마켓,844,873,29
2026-02-27,해태제과,H001,해태과자001,컬리,860,873,13
2026-02-27,해태제과,H002,해태과자002,SSG,862,886,24
2026-02-27,해태제과,H002,해태과자002,네이버쇼핑,864,886,22
2026-02-27,해태제과,H002,해태과자002,G마켓,880,886,6
2026-02-27,해태제과,H003,해태과자003,G마켓,839,869,30
2026-02-27,해태제과,H003,해태과자003,네이버쇼핑,844,869,25
2026-02-27,해태제과,H003,해태과자003,컬리,865,869,4
2026-02-27,해태제과,H004,해태과자004,G마켓,849,898,49
2026-02-27,해태제과,H004,해태과자004,네이버쇼핑,866,898,32
2026-02-27,해태제과,H004,해태과자004,SSG,885,898,13
2026-02-27,해태제과,H004,해태과자004,컬리,885,898,13
2026-02-27,해태제과,H005,해태과자005,네이버쇼핑,857,868,11
2026-02-27,해태제과,H006,해태과자006,네이버쇼핑,854,901,47
2026-02-27,해태제과,H006,해태과자006,G마켓,869,901,32
2026-02-27,해태제과,H007,해태과자007,네이버쇼핑,865,903,38
2026-02-27,해태제과,H007,해태과자007,SSG,894,903,9
2026-02-27,해태제과,H008,해태과자008,네이버쇼핑,895,911,16
2026-02-27,해태제과,H009,해태과자009,네이버쇼핑,871,898,27
2026-02-27,해태제과,H010,해태과자010,네이버쇼핑,893,933,40
2026-02-27,해태제과,H011,해태과자011,G마켓,898,924,26
2026-02-27,해태제과,H011,해태과자011,네이버쇼핑,906,924,18
2026-02-27,해태제과,H013,해태과자013,G마켓,925,965,40
2026-02-27,해태제과,H013,해태과자013,컬리,957,965,8
2026-02-27,해태제과,H013,해태과자013,네이버쇼핑,959,965,6
2026-02-27,해태제과,H018,해태과자018,G마켓,950,971,21
2026-02-27,해태제과,H018,해태과자018,네이버쇼핑,968,971,3
2026-02-27,해태제과,H019,해태과자019,G마켓,973,1006,33
2026-02-27,해태제과,H019,해태과자019,SSG,1003,1006,3
2026-02-27,해태제과,H021,해태과자021,네이버쇼핑,961,989,28
2026-02-27,해태제과,H023,해태과자023,SSG,990,1008,18
2026-02-27,해태제과,H024,해태과자024,SSG,997,1010,13
2026-02-27,해태제과,H029,해태과자029,네이버쇼핑,1021,1044,23
2026-02-27,해태제과,H031,해태과자031,G마켓,1052,1056,4
2026-02-27,해태제과,H031,해태과자031,SSG,1052,1056,4
2026-02-27,해태제과,H032,해태과자032,네이버쇼핑,1046,1049,3
2026-02-27,해태제과,H033,해태과자033,네이버쇼핑,1041,1060,19
2026-02-27,해태제과,H034,해태과자034,G마켓,1057,1082,25
2026-02-27,해태제과,H035,해태과자035,G마켓,1067,1071,4
2026-02-27,해태제과,H037,해태과자037,네이버쇼핑,1095,1124,29
2026-02-27,해태제과,H037,해태과자037,SSG,1100,1124,24
2026-02-27,해태제과,H038,해태과자038,네이버쇼핑,1072,1134,62
2026-02-27,해태제과,H038,해태과자038,SSG,1102,1134,32
2026-02-27,해태제과,H038,해태과자038,컬리,1125,1134,9
2026-02-27,해태제과,H038,해태과자038,G마켓,1130,1134,4
2026-02-27,해태제과,H039,해태과자039,네이버쇼핑,1100,1140,40
2026-02-27,해태제과,H039,해태과자039,G마켓,1128,1140,12
2026-02-27,해태제과,H040,해태과자040,G마켓,1097,1127,30
2026-02-27,해태제과,H040,해태과자040,네이버쇼핑,1105,1127,22
2026-02-27,해태제과,H040,해태과자040,컬리,1123,1127,4
2026-02-27,해태제과,H041,해태과자041,G마켓,1107,1157,50
2026-02-27,해태제과,H041,해태과자041,네이버쇼핑,1125,1157,32
2026-02-27,해태제과,H041,해태과자041,컬리,1143,1157,14
2026-02-27,해태제과,H041,해태과자041,SSG,1145,1157,12
2026-02-27,해태제과,H042,해태과자042,네이버쇼핑,1116,1127,11
2026-02-27,해태제과,H043,해태과자043,네이버쇼핑,1113,1160,47
2026-02-27,해태제과,H043,해태과자043,G마켓,1126,1160,34
2026-02-27,해태제과,H044,해태과자044,네이버쇼핑,1126,1164,38
2026-02-27,해태제과,H044,해태과자044,SSG,1154,1164,10
2026-02-27,해태제과,H045,해태과자045,네이버쇼핑,1155,1172,17
2026-02-27,해태제과,H046,해태과자046,네이버쇼핑,1130,1157,27
2026-02-27,해태제과,H047,해태과자047,네이버쇼핑,1146,1147,1
2026-02-27,해태제과,H048,해태과자048,네이버쇼핑,1162,1189,27
2026-02-27,해태제과,H049,해태과자049,네이버쇼핑,809,820,11
2026-02-28,농심,N001,농심과자001,네이버쇼핑,825,851,26
2026-02-28,농심,N003,농심과자003,SSG,852,870,18
2026-02-28,농심,N004,농심과자004,SSG,859,873,14
2026-02-28,농심,N009,농심과자009,네이버쇼핑,886,907,21
2026-02-28,농심,N011,농심과자011,SSG,916,920,4
2026-02-28,농심,N011,농심과자011,G마켓,917,920,3
2026-02-28,농심,N012,농심과자012,네이버쇼핑,910,912,2
2026-02-28,농심,N013,농심과자013,네이버쇼핑,903,923,20
2026-02-28,농심,N014,농심과자014,G마켓,918,942,24
2026-02-28,농심,N015,농심과자015,G마켓,931,935,4
2026-02-28,농심,N017,농심과자017,네이버쇼핑,958,985,27
2026-02-28,농심,N017,농심과자017,SSG,961,985,24
2026-02-28,농심,N018,농심과자018,네이버쇼핑,936,996,60
2026-02-28,농심,N018,농심과자018,SSG,964,996,32
2026-02-28,농심,N018,농심과자018,컬리,987,996,9
2026-02-28,농심,N018,농심과자018,G마켓,992,996,4
2026-02-28,농심,N019,농심과자019,네이버쇼핑,962,1004,42
2026-02-28,농심,N019,농심과자019,G마켓,990,1004,14
2026-02-28,농심,N020,농심과자020,G마켓,961,990,29
2026-02-28,농심,N020,농심과자020,네이버쇼핑,968,990,22
2026-02-28,농심,N020,농심과자020,컬리,989,990,1
2026-02-28,농심,N021,농심과자021,G마켓,968,1019,51
2026-02-28,농심,N021,농심과자021,네이버쇼핑,988,1019,31
2026-02-28,농심,N021,농심과자021,컬리,1005,1019,14
2026-02-28,농심,N021,농심과자021,SSG,1006,1019,13
2026-02-28,농심,N022,농심과자022,네이버쇼핑,979,989,10
2026-02-28,농심,N023,농심과자023,네이버쇼핑,974,1023,49
2026-02-28,농심,N023,농심과자023,G마켓,991,1023,32
2026-02-28,농심,N024,농심과자024,네이버쇼핑,988,1024,36
2026-02-28,농심,N024,농심과자024,SSG,1015,1024,9
2026-02-28,농심,N025,농심과자025,네이버쇼핑,1017,1033,16
2026-02-28,농심,N026,농심과자026,네이버쇼핑,993,1020,27
2026-02-28,농심,N028,농심과자028,네이버쇼핑,1022,1053,31
2026-02-28,농심,N029,농심과자029,네이버쇼핑,1022,1033,11
2026-02-28,농심,N030,농심과자030,G마켓,1044,1087,43
2026-02-28,농심,N030,농심과자030,컬리,1077,1087,10
2026-02-28,농심,N030,농심과자030,네이버쇼핑,1079,1087,8
2026-02-28,농심,N035,농심과자035,G마켓,1072,1093,21
2026-02-28,농심,N035,농심과자035,네이버쇼핑,1086,1093,7
2026-02-28,농심,N036,농심과자036,G마켓,1094,1128,34
2026-02-28,농심,N036,농심과자036,SSG,1123,1128,5
2026-02-28,농심,N039,농심과자039,네이버쇼핑,1107,1135,28
2026-02-28,농심,N040,농심과자040,SSG,1112,1130,18
2026-02-28,농심,N041,농심과자041,SSG,1118,1133,15
2026-02-28,농심,N046,농심과자046,네이버쇼핑,1144,1167,23
2026-02-28,농심,N047,농심과자047,네이버쇼핑,1175,1176,1
2026-02-28,농심,N048,농심과자048,네이버쇼핑,1147,1187,40
2026-02-28,농심,N049,농심과자049,네이버쇼핑,798,838,40
2026-02-28,롯데,L000,롯데과자000,G마켓,838,869,31
2026-02-28,롯데,L000,롯데과자000,컬리,858,869,11
2026-02-28,롯데,L001,롯데과자001,SSG,859,881,22
2026-02-28,롯데,L001,롯데과자001,네이버쇼핑,861,881,20
2026-02-28,롯데,L001,롯데과자001,G마켓,875,881,6
2026-02-28,롯데,L002,롯데과자002,G마켓,834,865,31
2026-02-28,롯데,L002,롯데과자002,네이버쇼핑,840,865,25
2026-02-28,롯데,L002,롯데과자002,컬리,862,865,3
2026-02-28,롯데,L003,롯데과자003,G마켓,845,894,49
2026-02-28,롯데,L003,롯데과자003,네이버쇼핑,861,894,33
2026-02-28,롯데,L003,롯데과자003,SSG,881,894,13
2026-02-28,롯데,L003,롯데과자003,컬리,881,894,13
2026-02-28,롯데,L004,롯데과자004,네이버쇼핑,853,866,13
2026-02-28,롯데,L005,롯데과자005,네이버쇼핑,851,896,45
2026-02-28,롯데,L005,롯데과자005,G마켓,866,896,30
2026-02-28,롯데,L006,롯데과자006,네이버쇼핑,862,900,38
2026-02-28,롯데,L006,롯데과자006,SSG,890,900,10
2026-02-28,롯데,L007,롯데과자007,네이버쇼핑,890,907,17
2026-02-28,롯데,L008,롯데과자008,네이버쇼핑,867,893,26
2026-02-28,롯데,L009,롯데과자009,네이버쇼핑,883,884,1
2026-02-28,롯데,L010,롯데과자010,G마켓,894,919,25
2026-02-28,롯데,L010,롯데과자010,네이버쇼핑,902,919,17
2026-02-28,롯데,L012,롯데과자012,G마켓,920,962,42
2026-02-28,롯데,L012,롯데과자012,컬리,952,962,10
2026-02-28,롯데,L012,롯데과자012,네이버쇼핑,955,962,7
2026-02-28,롯데,L017,롯데과자017,G마켓,945,969,24
2026-02-28,롯데,L017,롯데과자017,네이버쇼핑,961,969,8
2026-02-28,롯데,L018,롯데과자018,G마켓,968,1002,34
2026-02-28,롯데,L018,롯데과자018,SSG,1000,1002,2
2026-02-28,롯데,L020,롯데과자020,네이버쇼핑,960,984,24
2026-02-28,롯데,L022,롯데과자022,SSG,987,1005,18
2026-02-28,롯데,L023,롯데과자023,SSG,991,1006,15
2026-02-28,롯데,L028,롯데과자028,네이버쇼핑,1019,1039,20
2026-02-28,롯데,L030,롯데과자030,SSG,1048,1052,4
2026-02-28,롯데,L030,롯데과자030,G마켓,1049,1052,3
2026-02-28,롯데,L031,롯데과자031,네이버쇼핑,1044,1046,2
2026-02-28,롯데,L032,롯데과자032,네이버쇼핑,1036,1058,22
2026-02-28,롯데,L033,롯데과자033,G마켓,1053,1077,24
2026-02-28,롯데,L034,롯데과자034,G마켓,1067,1068,1
2026-02-28,롯데,L036,롯데과자036,네이버쇼핑,1093,1118,25
2026-02-28,롯데,L036,롯데과자036,SSG,1095,1118,23
2026-02-28,롯데,L037,롯데과자037,네이버쇼핑,1070,1129,59
2026-02-28,롯데,L037,롯데과자037,SSG,1097,1129,32
2026-02-28,롯데,L037,롯데과자037,컬리,1119,1129,10
2026-02-28,롯데,L037,롯데과자037,G마켓,1127,1129,2
2026-02-28,롯데,L038,롯데과자038,네이버쇼핑,1095,1136,41
2026-02-28,롯데,L038,롯데과자038,G마켓,1125,1136,11
2026-02-28,롯데,L039,롯데과자039,네이버쇼핑,1120,1121,1
2026-02-28,롯데,L040,롯데과자040,G마켓,1103,1155,52
2026-02-28,롯데,L040,롯데과자040,네이버쇼핑,1122,1155,33
2026-02-28,롯데,L040,롯데과자040,컬리,1139,1155,16
2026-02-28,롯데,L040,롯데과자040,SSG,1141,1155,14
2026-02-28,롯데,L041,롯데과자041,네이버쇼핑,1111,1123,12
2026-02-28,롯데,L042,롯데과자042,네이버쇼핑,1109,1154,45
2026-02-28,롯데,L042,롯데과자042,G마켓,1124,1154,30
2026-02-28,롯데,L043,롯데과자043,네이버쇼핑,1120,1157,37
2026-02-28,롯데,L043,롯데과자043,SSG,1150,1157,7
2026-02-28,롯데,L044,롯데과자044,네이버쇼핑,1150,1167,17
2026-02-28,롯데,L045,롯데과자045,네이버쇼핑,1127,1153,26
2026-02-28,롯데,L047,롯데과자047,네이버쇼핑,1157,1185,28
2026-02-28,롯데,L048,롯데과자048,네이버쇼핑,1157,1166,9
2026-02-28,빙그레,B000,빙그레과자000,SSG,831,834,3
2026-02-28,빙그레,B001,빙그레과자001,G마켓,844,846,2
2026-02-28,빙그레,B002,빙그레과자002,네이버쇼핑,827,851,24
2026-02-28,빙그레,B004,빙그레과자004,네이버쇼핑,846,873,27
2026-02-28,빙그레,B006,빙그레과자006,SSG,874,892,18
2026-02-28,빙그레,B007,빙그레과자007,SSG,878,895,17
2026-02-28,빙그레,B010,빙그레과자010,SSG,896,914,18
2026-02-28,빙그레,B010,빙그레과자010,네이버쇼핑,899,914,15
2026-02-28,빙그레,B011,빙그레과자011,네이버쇼핑,884,924,40
2026-02-28,빙그레,B011,빙그레과자011,G마켓,920,924,4
2026-02-28,빙그레,B012,빙그레과자012,G마켓,917,952,35
2026-02-28,빙그레,B014,빙그레과자014,SSG,936,940,4
2026-02-28,빙그레,B014,빙그레과자014,G마켓,937,940,3
2026-02-28,빙그레,B015,빙그레과자015,네이버쇼핑,930,931,1
2026-02-28,빙그레,B016,빙그레과자016,네이버쇼핑,924,943,19
2026-02-28,빙그레,B017,빙그레과자017,G마켓,939,965,26
2026-02-28,빙그레,B018,빙그레과자018,G마켓,952,957,5
2026-02-28,빙그레,B020,빙그레과자020,G마켓,971,1001,30
2026-02-28,빙그레,B020,빙그레과자020,SSG,990,1001,11
2026-02-28,빙그레,B020,빙그레과자020,네이버쇼핑,997,1001,4
2026-02-28,빙그레,B021,빙그레과자021,G마켓,987,1017,30
2026-02-28,빙그레,B021,빙그레과자021,컬리,1005,1017,12
2026-02-28,빙그레,B022,빙그레과자022,SSG,1006,1030,24
2026-02-28,빙그레,B022,빙그레과자022,네이버쇼핑,1007,1030,23
2026-02-28,빙그레,B022,빙그레과자022,G마켓,1021,1030,9
2026-02-28,빙그레,B023,빙그레과자023,G마켓,982,1011,29
2026-02-28,빙그레,B023,빙그레과자023,네이버쇼핑,988,1011,23
2026-02-28,빙그레,B023,빙그레과자023,컬리,1007,1011,4
2026-02-28,빙그레,B024,빙그레과자024,G마켓,992,1041,49
2026-02-28,빙그레,B024,빙그레과자024,네이버쇼핑,1008,1041,33
2026-02-28,빙그레,B024,빙그레과자024,SSG,1028,1041,13
2026-02-28,빙그레,B024,빙그레과자024,컬리,1028,1041,13
2026-02-28,빙그레,B025,빙그레과자025,네이버쇼핑,1000,1011,11
2026-02-28,빙그레,B026,빙그레과자026,네이버쇼핑,997,1045,48
2026-02-28,빙그레,B026,빙그레과자026,G마켓,1011,1045,34
2026-02-28,빙그레,B027,빙그레과자027,네이버쇼핑,1010,1047,37
2026-02-28,빙그레,B027,빙그레과자027,SSG,1037,1047,10
2026-02-28,빙그레,B028,빙그레과자028,네이버쇼핑,1037,1053,16
2026-02-28,빙그레,B029,빙그레과자029,네이버쇼핑,1015,1040,25
2026-02-28,빙그레,B030,빙그레과자030,네이버쇼핑,1037,1077,40
2026-02-28,빙그레,B031,빙그레과자031,G마켓,1043,1066,23
2026-02-28,빙그레,B031,빙그레과자031,네이버쇼핑,1048,1066,18
2026-02-28,빙그레,B033,빙그레과자033,G마켓,1068,1108,40
2026-02-28,빙그레,B033,빙그레과자033,컬리,1101,1108,7
2026-02-28,빙그레,B033,빙그레과자033,네이버쇼핑,1102,1108,6
2026-02-28,빙그레,B038,빙그레과자038,G마켓,1094,1116,22
2026-02-28,빙그레,B038,빙그레과자038,네이버쇼핑,1108,1116,8
2026-02-28,빙그레,B039,빙그레과자039,G마켓,1115,1148,33
2026-02-28,빙그레,B039,빙그레과자039,SSG,1146,1148,2
2026-02-28,빙그레,B041,빙그레과자041,네이버쇼핑,1105,1133,28
2026-02-28,빙그레,B043,빙그레과자043,SSG,1134,1152,18
2026-02-28,빙그레,B044,빙그레과자044,SSG,1139,1152,13
2026-02-28,빙그레,B049,빙그레과자049,네이버쇼핑,814,836,22
2026-02-28,오리온,O000,오리온과자000,G마켓,825,848,23
2026-02-28,오리온,O000,오리온과자000,네이버쇼핑,830,848,18
2026-02-28,오리온,O002,오리온과자002,G마켓,850,890,40
2026-02-28,오리온,O002,오리온과자002,네이버쇼핑,882,890,8
2026-02-28,오리온,O002,오리온과자002,컬리,883,890,7
2026-02-28,오리온,O007,오리온과자007,G마켓,875,895,20
2026-02-28,오리온,O007,오리온과자007,네이버쇼핑,891,895,4
2026-02-28,오리온,O008,오리온과자008,G마켓,897,931,34
2026-02-28,오리온,O008,오리온과자008,SSG,927,931,4
2026-02-28,오리온,O010,오리온과자010,네이버쇼핑,888,913,25
2026-02-28,오리온,O012,오리온과자012,SSG,917,933,16
2026-02-28,오리온,O013,오리온과자013,SSG,922,936,14
2026-02-28,오리온,O018,오리온과자018,네이버쇼핑,947,970,23
2026-02-28,오리온,O019,오리온과자019,네이버쇼핑,979,980,1
2026-02-28,오리온,O020,오리온과자020,SSG,979,984,5
2026-02-28,오리온,O020,오리온과자020,G마켓,980,984,4
2026-02-28,오리온,O021,오리온과자021,네이버쇼핑,971,974,3
2026-02-28,오리온,O022,오리온과자022,네이버쇼핑,965,985,20
2026-02-28,오리온,O023,오리온과자023,G마켓,980,1005,25
2026-02-28,오리온,O024,오리온과자024,G마켓,993,997,4
2026-02-28,오리온,O026,오리온과자026,네이버쇼핑,1021,1049,28
2026-02-28,오리온,O026,오리온과자026,SSG,1025,1049,24
2026-02-28,오리온,O027,오리온과자027,네이버쇼핑,998,1060,62
2026-02-28,오리온,O027,오리온과자027,SSG,1028,1060,32
2026-02-28,오리온,O027,오리온과자027,컬리,1051,1060,9
2026-02-28,오리온,O027,오리온과자027,G마켓,1055,1060,5
2026-02-28,오리온,O028,오리온과자028,네이버쇼핑,1022,1065,43
2026-02-28,오리온,O028,오리온과자028,G마켓,1053,1065,12
2026-02-28,오리온,O029,오리온과자029,네이버쇼핑,1048,1052,4
2026-02-28,오리온,O029,오리온과자029,컬리,1051,1052,1
2026-02-28,오리온,O030,오리온과자030,G마켓,1031,1082,51
2026-02-28,오리온,O030,오리온과자030,네이버쇼핑,1051,1082,31
2026-02-28,오리온,O030,오리온과자030,SSG,1068,1082,14
2026-02-28,오리온,O030,오리온과자030,컬리,1070,1082,12
2026-02-28,오리온,O031,오리온과자031,네이버쇼핑,1042,1052,10
2026-02-28,오리온,O032,오리온과자032,네이버쇼핑,1039,1085,46
2026-02-28,오리온,O032,오리온과자032,G마켓,1054,1085,31
2026-02-28,오리온,O033,오리온과자033,네이버쇼핑,1051,1089,38
2026-02-28,오리온,O033,오리온과자033,SSG,1079,1089,10
2026-02-28,오리온,O034,오리온과자034,네이버쇼핑,1081,1098,17
2026-02-28,오리온,O035,오리온과자035,네이버쇼핑,1056,1081,25
2026-02-28,오리온,O036,오리온과자036,네이버쇼핑,1069,1072,3
2026-02-28,오리온,O037,오리온과자037,네이버쇼핑,1084,1115,31
2026-02-28,오리온,O038,오리온과자038,네이버쇼핑,1085,1097,12
2026-02-28,오리온,O044,오리온과자044,G마켓,1135,1155,20
2026-02-28,오리온,O044,오리온과자044,네이버쇼핑,1149,1155,6
2026-02-28,오리온,O045,오리온과자045,G마켓,1158,1189,31
2026-02-28,오리온,O045,오리온과자045,SSG,1187,1189,2
2026-02-28,오리온,O048,오리온과자048,네이버쇼핑,1172,1198,26
2026-02-28,오리온,O049,오리온과자049,네이버쇼핑,828,868,40
2026-02-28,오리온,O049,오리온과자049,컬리,836,868,32
2026-02-28,오리온,O049,오리온과자049,SSG,838,868,30
2026-02-28,오리온,O049,오리온과자049,G마켓,862,868,6
2026-02-28,해태제과,H000,해태과자000,G마켓,830,860,30
2026-02-28,해태제과,H000,해태과자000,SSG,848,860,12
2026-02-28,해태제과,H000,해태과자000,네이버쇼핑,853,860,7
2026-02-28,해태제과,H001,해태과자001,G마켓,845,877,32
2026-02-28,해태제과,H001,해태과자001,컬리,865,877,12
2026-02-28,해태제과,H002,해태과자002,SSG,864,890,26
2026-02-28,해태제과,H002,해태과자002,네이버쇼핑,867,890,23
2026-02-28,해태제과,H002,해태과자002,G마켓,883,890,7
2026-02-28,해태제과,H003,해태과자003,G마켓,841,872,31
2026-02-28,해태제과,H003,해태과자003,네이버쇼핑,847,872,25
2026-02-28,해태제과,H003,해태과자003,컬리,867,872,5
2026-02-28,해태제과,H004,해태과자004,G마켓,852,902,50
2026-02-28,해태제과,H004,해태과자004,네이버쇼핑,870,902,32
2026-02-28,해태제과,H004,해태과자004,컬리,888,902,14
2026-02-28,해태제과,H004,해태과자004,SSG,889,902,13
2026-02-28,해태제과,H005,해태과자005,네이버쇼핑,858,872,14
2026-02-28,해태제과,H006,해태과자006,네이버쇼핑,855,904,49
2026-02-28,해태제과,H006,해태과자006,G마켓,873,904,31
2026-02-28,해태제과,H007,해태과자007,네이버쇼핑,867,905,38
2026-02-28,해태제과,H007,해태과자007,SSG,897,905,8
2026-02-28,해태제과,H008,해태과자008,네이버쇼핑,896,915,19
2026-02-28,해태제과,H009,해태과자009,네이버쇼핑,875,899,24
2026-02-28,해태제과,H010,해태과자010,네이버쇼핑,898,937,39
2026-02-28,해태제과,H011,해태과자011,G마켓,902,925,23
2026-02-28,해태제과,H011,해태과자011,네이버쇼핑,909,925,16
2026-02-28,해태제과,H013,해태과자013,G마켓,928,967,39
2026-02-28,해태제과,H013,해태과자013,컬리,959,967,8
2026-02-28,해태제과,H013,해태과자013,네이버쇼핑,961,967,6
2026-02-28,해태제과,H018,해태과자018,G마켓,954,973,19
2026-02-28,해태제과,H018,해태과자018,네이버쇼핑,968,973,5
2026-02-28,해태제과,H019,해태과자019,G마켓,976,1008,32
2026-02-28,해태제과,H019,해태과자019,SSG,1005,1008,3
2026-02-28,해태제과,H021,해태과자021,네이버쇼핑,963,992,29
2026-02-28,해태제과,H023,해태과자023,SSG,993,1011,18
2026-02-28,해태제과,H024,해태과자024,SSG,999,1012,13
